age,Country,employment_status,employment_status_1,employment_status_2,employment_status_3,employment_status_4,employment_status_5,employment_status_6,employment_status_7,gender,household_children,household_size,vac_1,vac_3,vac2_1,vac2_2,vac2_3,vac2_6
78,canada.csv,Retired,,,,,,,,Male,0,2,5 – Strongly disagree,5 – Strongly disagree,2,4,3,2
78,denmark.csv,,No,No,No,Yes,No,No,No,Female,0,1,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,5 – Strongly disagree,1 - Strongly agree,1 - Strongly agree
78,denmark.csv,,No,No,No,Yes,No,No,No,Female,0,1,3,3,4,3,4,3
78,denmark.csv,,No,No,No,Yes,No,No,No,Female,0,2,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,3,1 - Strongly agree,1 - Strongly agree
78,denmark.csv,,No,No,No,Yes,No,No,No,Female,0,2,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,4,2,1 - Strongly agree
78,denmark.csv,,No,No,No,Yes,No,No,No,Female,0,2,1 - Strongly agree,1 - Strongly agree,3,5 – Strongly disagree,1 - Strongly agree,1 - Strongly agree
78,denmark.csv,,No,No,No,Yes,No,No,No,Female,1,1,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree
78,denmark.csv,,No,No,No,Yes,No,No,No,Male,0,1,1 - Strongly agree,1 - Strongly agree,3,4,2,1 - Strongly agree
78,denmark.csv,,No,No,No,Yes,No,No,No,Male,0,1,1 - Strongly agree,1 - Strongly agree,3,5 – Strongly disagree,1 - Strongly agree,1 - Strongly agree
78,denmark.csv,,No,No,No,Yes,No,No,No,Male,0,1,5 – Strongly disagree,1 - Strongly agree,5 – Strongly disagree,5 – Strongly disagree,1 - Strongly agree,1 - Strongly agree
78,denmark.csv,,No,No,No,Yes,No,No,No,Male,0,2,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,4,1 - Strongly agree,1 - Strongly agree
78,denmark.csv,,No,No,No,Yes,No,No,No,Male,0,2,1 - Strongly agree,1 - Strongly agree,3,4,1 - Strongly agree,1 - Strongly agree
78,denmark.csv,,No,No,No,Yes,No,No,No,Male,0,2,1 - Strongly agree,1 - Strongly agree,5 – Strongly disagree,5 – Strongly disagree,1 - Strongly agree,1 - Strongly agree
78,denmark.csv,,No,No,No,Yes,No,No,No,Male,0,2,1 - Strongly agree,1 - Strongly agree,5 – Strongly disagree,5 – Strongly disagree,5 – Strongly disagree,5 – Strongly disagree
78,denmark.csv,,No,Yes,No,No,No,No,No,Female,0,1,1 - Strongly agree,1 - Strongly agree,3,4,1 - Strongly agree,1 - Strongly agree
78,denmark.csv,,No,Yes,No,No,No,No,No,Male,0,1,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,3,1 - Strongly agree,1 - Strongly agree
78,denmark.csv,,No,Yes,No,Yes,No,No,No,Male,0,2,1 - Strongly agree,1 - Strongly agree,4,4,1 - Strongly agree,1 - Strongly agree
78,finland.csv,,No,No,No,Yes,No,No,No,Male,0,2,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,2,1 - Strongly agree,2
78,finland.csv,,No,No,No,Yes,No,No,No,Male,0,2,1 - Strongly agree,1 - Strongly agree,2,4,2,1 - Strongly agree
78,finland.csv,,No,No,No,Yes,No,No,No,Male,0,2,1 - Strongly agree,1 - Strongly agree,3,3,1 - Strongly agree,1 - Strongly agree
78,france.csv,Part time employment,,,,,,,,Male,3,5,3,4,3,2,2,2
78,france.csv,Retired,,,,,,,,Female,0,1,1 - Strongly agree,1 - Strongly agree,3,5 – Strongly disagree,2,1 - Strongly agree
78,france.csv,Retired,,,,,,,,Female,0,1,3,1 - Strongly agree,2,2,3,3
78,france.csv,Retired,,,,,,,,Female,0,1,3,2,3,2,2,2
78,france.csv,Retired,,,,,,,,Female,0,1,3,3,3,3,3,2
78,france.csv,Retired,,,,,,,,Female,0,1,4,2,3,1 - Strongly agree,4,5 – Strongly disagree
78,france.csv,Retired,,,,,,,,Female,0,1,5 – Strongly disagree,4,2,1 - Strongly agree,3,3
78,france.csv,Retired,,,,,,,,Female,0,2,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,3,1 - Strongly agree,1 - Strongly agree
78,france.csv,Retired,,,,,,,,Female,0,2,2,2,1 - Strongly agree,3,3,2
78,france.csv,Retired,,,,,,,,Female,2,2,5 – Strongly disagree,5 – Strongly disagree,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,5 – Strongly disagree
78,france.csv,Retired,,,,,,,,Male,0,1,1 - Strongly agree,1 - Strongly agree,2,3,1 - Strongly agree,1 - Strongly agree
78,france.csv,Retired,,,,,,,,Male,0,2,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,3,2,1 - Strongly agree
78,france.csv,Retired,,,,,,,,Male,0,2,1 - Strongly agree,1 - Strongly agree,2,3,1 - Strongly agree,2
78,france.csv,Retired,,,,,,,,Male,0,2,1 - Strongly agree,1 - Strongly agree,2,4,1 - Strongly agree,1 - Strongly agree
78,france.csv,Retired,,,,,,,,Male,0,2,3,3,4,5 – Strongly disagree,2,3
78,france.csv,Retired,,,,,,,,Male,0,2,4,2,2,2,2,3
78,france.csv,Retired,,,,,,,,Male,1,1,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,5 – Strongly disagree,1 - Strongly agree,1 - Strongly agree
78,france.csv,Retired,,,,,,,,Male,1,1,1 - Strongly agree,1 - Strongly agree,3,3,1 - Strongly agree,5 – Strongly disagree
78,france.csv,Retired,,,,,,,,Male,2,2,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,3,5 – Strongly disagree,1 - Strongly agree
78,france.csv,Retired,,,,,,,,Male,2,2,3,3,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree
78,germany.csv,Retired,,,,,,,,Female,0,1,1 - Strongly agree,1 - Strongly agree,4,3,1 - Strongly agree,1 - Strongly agree
78,germany.csv,Retired,,,,,,,,Male,0,1,1 - Strongly agree,1 - Strongly agree,3,5 – Strongly disagree,1 - Strongly agree,1 - Strongly agree
78,germany.csv,Retired,,,,,,,,Male,0,1,3,3,3,3,3,3
78,germany.csv,Retired,,,,,,,,Male,0,2,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,2,1 - Strongly agree,1 - Strongly agree
78,germany.csv,Retired,,,,,,,,Male,0,2,1 - Strongly agree,1 - Strongly agree,2,5 – Strongly disagree,1 - Strongly agree,1 - Strongly agree
78,germany.csv,Retired,,,,,,,,Male,0,2,1 - Strongly agree,1 - Strongly agree,2,5 – Strongly disagree,2,1 - Strongly agree
78,germany.csv,Retired,,,,,,,,Male,0,2,1 - Strongly agree,1 - Strongly agree,4,4,1 - Strongly agree,1 - Strongly agree
78,germany.csv,Retired,,,,,,,,Male,0,2,4,4,4,1 - Strongly agree,5 – Strongly disagree,5 – Strongly disagree
78,israel.csv,,,,,,,,,Female,,,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree
78,italy.csv,Other,,,,,,,,Male,2,2,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,2,1 - Strongly agree,1 - Strongly agree
78,italy.csv,Retired,,,,,,,,Female,0,1,3,2,4,4,3,3
78,italy.csv,Retired,,,,,,,,Female,0,1,3,4,3,3,2,3
78,italy.csv,Retired,,,,,,,,Female,2,2,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree
78,italy.csv,Retired,,,,,,,,Male,0,1,1 - Strongly agree,1 - Strongly agree,4,3,3,1 - Strongly agree
78,italy.csv,Retired,,,,,,,,Male,0,2,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,3,3,1 - Strongly agree
78,italy.csv,Retired,,,,,,,,Male,0,2,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,5 – Strongly disagree,2,1 - Strongly agree
78,japan.csv,Other,,,,,,,,Male,0,3,3,2,3,2,3,3
78,japan.csv,Retired,,,,,,,,Male,0,2,1 - Strongly agree,1 - Strongly agree,2,2,2,2
78,netherlands.csv,Retired,,,,,,,,Male,0,2,1 - Strongly agree,1 - Strongly agree,2,4,1 - Strongly agree,1 - Strongly agree
78,netherlands.csv,Retired,,,,,,,,Male,0,2,1 - Strongly agree,1 - Strongly agree,3,2,1 - Strongly agree,1 - Strongly agree
78,netherlands.csv,Retired,,,,,,,,Male,0,2,1 - Strongly agree,1 - Strongly agree,4,2,2,1 - Strongly agree
78,netherlands.csv,Retired,,,,,,,,Male,0,2,2,2,3,4,3,4
78,netherlands.csv,Retired,,,,,,,,Male,2,2,1 - Strongly agree,1 - Strongly agree,2,4,1 - Strongly agree,1 - Strongly agree
78,netherlands.csv,Retired,,,,,,,,Male,2,2,1 - Strongly agree,1 - Strongly agree,3,3,1 - Strongly agree,1 - Strongly agree
78,norway.csv,,No,No,No,Yes,No,No,No,Female,0,1,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,3,1 - Strongly agree
78,norway.csv,,No,No,No,Yes,No,No,No,Female,0,1,5 – Strongly disagree,3,1 - Strongly agree,1 - Strongly agree,3,3
78,norway.csv,,No,No,No,Yes,No,No,No,Female,0,1,5 – Strongly disagree,3,3,1 - Strongly agree,3,3
78,norway.csv,,No,No,No,Yes,No,No,No,Female,0,2,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,2,1 - Strongly agree,1 - Strongly agree
78,norway.csv,,No,No,No,Yes,No,No,No,Female,0,2,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,5 – Strongly disagree,1 - Strongly agree,1 - Strongly agree
78,norway.csv,,No,No,No,Yes,No,No,No,Female,0,2,1 - Strongly agree,1 - Strongly agree,3,5 – Strongly disagree,1 - Strongly agree,1 - Strongly agree
78,norway.csv,,No,No,No,Yes,No,No,No,Male,0,1,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,3,5 – Strongly disagree,1 - Strongly agree
78,norway.csv,,No,No,No,Yes,No,No,No,Male,0,1,1 - Strongly agree,1 - Strongly agree,3,3,1 - Strongly agree,1 - Strongly agree
78,norway.csv,,No,No,No,Yes,No,No,No,Male,0,1,1 - Strongly agree,1 - Strongly agree,3,5 – Strongly disagree,1 - Strongly agree,1 - Strongly agree
78,norway.csv,,No,No,No,Yes,No,No,No,Male,0,1,1 - Strongly agree,1 - Strongly agree,4,3,2,1 - Strongly agree
78,norway.csv,,No,No,No,Yes,No,No,No,Male,0,1,1 - Strongly agree,2,3,2,1 - Strongly agree,2
78,norway.csv,,No,No,No,Yes,No,No,No,Male,0,2,1 - Strongly agree,1 - Strongly agree,2,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree
78,norway.csv,,No,No,No,Yes,No,No,No,Male,0,2,1 - Strongly agree,1 - Strongly agree,2,2,1 - Strongly agree,1 - Strongly agree
78,norway.csv,,No,No,No,Yes,No,No,No,Male,0,2,1 - Strongly agree,1 - Strongly agree,2,4,1 - Strongly agree,1 - Strongly agree
78,norway.csv,,No,No,No,Yes,No,No,No,Male,0,2,5 – Strongly disagree,3,4,3,3,2
78,singapore.csv,Retired,,,,,,,,Male,0,1,3,1 - Strongly agree,3,1 - Strongly agree,2,3
78,singapore.csv,Retired,,,,,,,,Male,0,2,1 - Strongly agree,1 - Strongly agree,3,2,1 - Strongly agree,1 - Strongly agree
78,singapore.csv,Retired,,,,,,,,Male,0,3,3,4,2,3,2,3
78,singapore.csv,Retired,,,,,,,,Male,0,3,4,4,3,2,2,3
78,singapore.csv,Retired,,,,,,,,Male,0,4,3,2,2,2,2,3
78,singapore.csv,Retired,,,,,,,,Male,0,4,3,2,2,2,2,2
78,south-korea.csv,Retired,,,,,,,,Male,2,2,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree
78,spain.csv,Retired,,,,,,,,Female,0,2,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,2,1 - Strongly agree,1 - Strongly agree
78,spain.csv,Retired,,,,,,,,Female,0,2,1 - Strongly agree,1 - Strongly agree,2,3,1 - Strongly agree,1 - Strongly agree
78,spain.csv,Retired,,,,,,,,Male,0,2,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,3,1 - Strongly agree,1 - Strongly agree
78,spain.csv,Retired,,,,,,,,Male,0,2,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,3,2,1 - Strongly agree
78,sweden.csv,,No,No,No,Yes,No,No,No,Female,1,1,1 - Strongly agree,1 - Strongly agree,2,5 – Strongly disagree,2,1 - Strongly agree
78,sweden.csv,,No,No,No,Yes,No,No,No,Female,1,1,1 - Strongly agree,1 - Strongly agree,3,2,1 - Strongly agree,1 - Strongly agree
78,sweden.csv,,No,No,No,Yes,No,No,No,Female,1,1,1 - Strongly agree,1 - Strongly agree,3,3,2,1 - Strongly agree
78,sweden.csv,,No,No,No,Yes,No,No,No,Female,1,1,1 - Strongly agree,1 - Strongly agree,3,5 – Strongly disagree,1 - Strongly agree,1 - Strongly agree
78,sweden.csv,,No,No,No,Yes,No,No,No,Female,1,1,1 - Strongly agree,1 - Strongly agree,4,5 – Strongly disagree,1 - Strongly agree,1 - Strongly agree
78,sweden.csv,,No,No,No,Yes,No,No,No,Female,1,1,1 - Strongly agree,3,3,5 – Strongly disagree,1 - Strongly agree,1 - Strongly agree
78,sweden.csv,,No,No,No,Yes,No,No,No,Female,1,2,1 - Strongly agree,1 - Strongly agree,5 – Strongly disagree,5 – Strongly disagree,1 - Strongly agree,1 - Strongly agree
78,sweden.csv,,No,No,No,Yes,No,No,No,Male,1,1,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,2,1 - Strongly agree
78,sweden.csv,,No,No,No,Yes,No,No,No,Male,1,1,1 - Strongly agree,1 - Strongly agree,2,4,4,5 – Strongly disagree
78,sweden.csv,,No,No,No,Yes,No,No,No,Male,1,1,1 - Strongly agree,1 - Strongly agree,3,2,2,1 - Strongly agree
78,sweden.csv,,No,No,No,Yes,No,No,No,Male,1,1,1 - Strongly agree,1 - Strongly agree,4,5 – Strongly disagree,1 - Strongly agree,1 - Strongly agree
78,sweden.csv,,No,No,No,Yes,No,No,No,Male,1,2,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,4,3,1 - Strongly agree
78,sweden.csv,,No,No,No,Yes,No,No,No,Male,1,2,1 - Strongly agree,1 - Strongly agree,2,4,1 - Strongly agree,1 - Strongly agree
78,sweden.csv,,No,No,No,Yes,No,No,No,Male,1,2,1 - Strongly agree,1 - Strongly agree,3,2,1 - Strongly agree,1 - Strongly agree
78,sweden.csv,,No,No,No,Yes,No,No,No,Male,1,2,1 - Strongly agree,1 - Strongly agree,3,5 – Strongly disagree,1 - Strongly agree,1 - Strongly agree
78,sweden.csv,,No,No,No,Yes,No,No,No,Male,1,2,3,1 - Strongly agree,4,1 - Strongly agree,2,1 - Strongly agree
78,sweden.csv,,Yes,No,No,No,No,No,No,Male,1,2,3,3,3,4,3,3
78,united-kingdom.csv,Full time employment,,,,,,,,Female,0,2,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,5 – Strongly disagree,1 - Strongly agree,1 - Strongly agree
78,united-kingdom.csv,Retired,,,,,,,,Female,0,1,1 - Strongly agree,1 - Strongly agree,2,4,1 - Strongly agree,1 - Strongly agree
78,united-kingdom.csv,Retired,,,,,,,,Female,0,1,1 - Strongly agree,1 - Strongly agree,3,5 – Strongly disagree,1 - Strongly agree,1 - Strongly agree
78,united-kingdom.csv,Retired,,,,,,,,Female,0,1,1 - Strongly agree,1 - Strongly agree,5 – Strongly disagree,5 – Strongly disagree,1 - Strongly agree,1 - Strongly agree
78,united-kingdom.csv,Retired,,,,,,,,Female,0,1,5 – Strongly disagree,5 – Strongly disagree,5 – Strongly disagree,5 – Strongly disagree,5 – Strongly disagree,5 – Strongly disagree
78,united-kingdom.csv,Retired,,,,,,,,Female,1,1,1 - Strongly agree,1 - Strongly agree,2,5 – Strongly disagree,1 - Strongly agree,1 - Strongly agree
78,united-kingdom.csv,Retired,,,,,,,,Female,2,2,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,3,1 - Strongly agree,1 - Strongly agree
78,united-kingdom.csv,Retired,,,,,,,,Male,0,2,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,5 – Strongly disagree,1 - Strongly agree,5 – Strongly disagree
78,united-kingdom.csv,Retired,,,,,,,,Male,0,2,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,5 – Strongly disagree,1 - Strongly agree,1 - Strongly agree
78,united-kingdom.csv,Retired,,,,,,,,Male,0,2,1 - Strongly agree,1 - Strongly agree,3,5 – Strongly disagree,1 - Strongly agree,1 - Strongly agree
78,united-kingdom.csv,Retired,,,,,,,,Male,0,2,1 - Strongly agree,1 - Strongly agree,5 – Strongly disagree,5 – Strongly disagree,1 - Strongly agree,1 - Strongly agree
78,united-kingdom.csv,Retired,,,,,,,,Male,0,2,5 – Strongly disagree,5 – Strongly disagree,3,2,1 - Strongly agree,2
78,united-kingdom.csv,Retired,,,,,,,,Male,0,3,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,3,1 - Strongly agree,1 - Strongly agree
79,australia.csv,Part time employment,,,,,,,,Female,0,1,2,2,3,4,2,5 – Strongly disagree
79,australia.csv,Part time employment,,,,,,,,Male,0,2,1 - Strongly agree,1 - Strongly agree,4,4,1 - Strongly agree,2
79,australia.csv,Retired,,,,,,,,Female,0,1,5 – Strongly disagree,2,4,2,1 - Strongly agree,4
79,australia.csv,Retired,,,,,,,,Female,0,2,3,1 - Strongly agree,5 – Strongly disagree,2,2,3
79,australia.csv,Retired,,,,,,,,Female,0,2,5 – Strongly disagree,3,4,4,1 - Strongly agree,1 - Strongly agree
79,australia.csv,Retired,,,,,,,,Female,0,4,4,4,2,2,3,4
79,australia.csv,Retired,,,,,,,,Male,0,1,1 - Strongly agree,1 - Strongly agree,2,5 – Strongly disagree,1 - Strongly agree,1 - Strongly agree
79,australia.csv,Retired,,,,,,,,Male,0,1,1 - Strongly agree,1 - Strongly agree,3,3,1 - Strongly agree,3
79,australia.csv,Retired,,,,,,,,Male,0,2,1 - Strongly agree,1 - Strongly agree,3,3,2,3
79,australia.csv,Retired,,,,,,,,Male,0,2,1 - Strongly agree,1 - Strongly agree,5 – Strongly disagree,5 – Strongly disagree,1 - Strongly agree,1 - Strongly agree
79,australia.csv,Retired,,,,,,,,Male,0,2,2,1 - Strongly agree,3,4,2,2
79,australia.csv,Retired,,,,,,,,Male,0,2,3,3,5 – Strongly disagree,5 – Strongly disagree,1 - Strongly agree,4
79,australia.csv,Retired,,,,,,,,Male,0,2,5 – Strongly disagree,3,1 - Strongly agree,1 - Strongly agree,5 – Strongly disagree,3
79,australia.csv,Retired,,,,,,,,Male,1,2,1 - Strongly agree,1 - Strongly agree,4,4,1 - Strongly agree,2
79,canada.csv,Full time employment,,,,,,,,Female,0,3,2,2,2,1 - Strongly agree,3,2
79,canada.csv,Full time employment,,,,,,,,Female,0,3,2,2,2,2,3,2
79,canada.csv,Not working,,,,,,,,Male,0,4,1 - Strongly agree,1 - Strongly agree,4,2,2,1 - Strongly agree
79,canada.csv,Retired,,,,,,,,Female,0,1,1 - Strongly agree,1 - Strongly agree,3,2,2,1 - Strongly agree
79,canada.csv,Retired,,,,,,,,Female,0,1,1 - Strongly agree,1 - Strongly agree,3,3,2,2
79,canada.csv,Retired,,,,,,,,Female,0,1,2,1 - Strongly agree,3,2,2,3
79,canada.csv,Retired,,,,,,,,Female,0,1,4,4,4,3,3,3
79,canada.csv,Retired,,,,,,,,Female,0,2,1 - Strongly agree,1 - Strongly agree,2,3,2,1 - Strongly agree
79,canada.csv,Retired,,,,,,,,Male,0,2,1 - Strongly agree,1 - Strongly agree,2,3,1 - Strongly agree,2
79,canada.csv,Retired,,,,,,,,Male,0,2,1 - Strongly agree,1 - Strongly agree,3,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree
79,canada.csv,Retired,,,,,,,,Male,0,2,1 - Strongly agree,1 - Strongly agree,3,3,1 - Strongly agree,3
79,canada.csv,Retired,,,,,,,,Male,0,2,2,2,2,2,3,2
79,canada.csv,Retired,,,,,,,,Male,0,4,1 - Strongly agree,1 - Strongly agree,2,2,2,2
79,canada.csv,Retired,,,,,,,,Male,2,2,1 - Strongly agree,1 - Strongly agree,2,2,3,1 - Strongly agree
79,denmark.csv,,No,No,No,Yes,No,No,No,Female,0,1,2,1 - Strongly agree,2,3,2,1 - Strongly agree
79,denmark.csv,,No,No,No,Yes,No,No,No,Female,0,1,5 – Strongly disagree,5 – Strongly disagree,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree
79,denmark.csv,,No,No,No,Yes,No,No,No,Male,0,1,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,5 – Strongly disagree,1 - Strongly agree,1 - Strongly agree
79,denmark.csv,,No,No,No,Yes,No,No,No,Male,0,2,1 - Strongly agree,1 - Strongly agree,2,5 – Strongly disagree,1 - Strongly agree,1 - Strongly agree
79,denmark.csv,,No,No,No,Yes,No,No,No,Male,0,2,1 - Strongly agree,1 - Strongly agree,3,2,1 - Strongly agree,1 - Strongly agree
79,denmark.csv,,No,No,No,Yes,No,No,No,Male,0,2,1 - Strongly agree,1 - Strongly agree,5 – Strongly disagree,3,2,1 - Strongly agree
79,denmark.csv,,No,No,No,Yes,No,No,No,Male,0,2,5 – Strongly disagree,5 – Strongly disagree,4,4,5 – Strongly disagree,5 – Strongly disagree
79,denmark.csv,,No,Yes,No,Yes,No,No,No,Male,0,2,1 - Strongly agree,5 – Strongly disagree,2,5 – Strongly disagree,1 - Strongly agree,5 – Strongly disagree
79,finland.csv,,No,No,No,Yes,No,No,No,Female,0,1,1 - Strongly agree,1 - Strongly agree,3,3,1 - Strongly agree,1 - Strongly agree
79,finland.csv,,No,No,No,Yes,No,No,No,Female,0,1,3,3,3,3,3,3
79,finland.csv,,No,No,No,Yes,No,No,No,Female,0,2,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,5 – Strongly disagree,1 - Strongly agree,1 - Strongly agree
79,finland.csv,,No,No,No,Yes,No,No,No,Female,0,2,1 - Strongly agree,1 - Strongly agree,3,3,2,1 - Strongly agree
79,finland.csv,,No,No,No,Yes,No,No,No,Female,0,2,1 - Strongly agree,1 - Strongly agree,4,5 – Strongly disagree,2,1 - Strongly agree
79,finland.csv,,No,No,No,Yes,No,No,No,Male,0,1,1 - Strongly agree,1 - Strongly agree,3,3,2,1 - Strongly agree
79,finland.csv,,No,No,No,Yes,No,No,No,Male,0,1,1 - Strongly agree,1 - Strongly agree,4,4,4,1 - Strongly agree
79,finland.csv,,No,No,No,Yes,No,No,No,Male,0,2,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,3,3,1 - Strongly agree
79,finland.csv,,No,No,No,Yes,No,No,No,Male,0,2,1 - Strongly agree,1 - Strongly agree,4,5 – Strongly disagree,1 - Strongly agree,1 - Strongly agree
79,france.csv,Other,,,,,,,,Female,0,2,3,4,2,3,3,2
79,france.csv,Retired,,,,,,,,Female,0,1,1 - Strongly agree,1 - Strongly agree,3,5 – Strongly disagree,1 - Strongly agree,1 - Strongly agree
79,france.csv,Retired,,,,,,,,Female,0,1,5 – Strongly disagree,3,5 – Strongly disagree,3,3,5 – Strongly disagree
79,france.csv,Retired,,,,,,,,Male,0,1,1 - Strongly agree,1 - Strongly agree,3,3,2,1 - Strongly agree
79,france.csv,Retired,,,,,,,,Male,0,1,3,1 - Strongly agree,1 - Strongly agree,4,1 - Strongly agree,1 - Strongly agree
79,france.csv,Retired,,,,,,,,Male,0,1,5 – Strongly disagree,1 - Strongly agree,2,1 - Strongly agree,4,5 – Strongly disagree
79,france.csv,Retired,,,,,,,,Male,0,2,3,4,3,3,2,3
79,france.csv,Retired,,,,,,,,Male,0,2,5 – Strongly disagree,2,3,1 - Strongly agree,3,4
79,france.csv,Retired,,,,,,,,Male,2,2,3,4,4,4,3,2
79,germany.csv,Other,,,,,,,,Male,0,2,5 – Strongly disagree,5 – Strongly disagree,3,1 - Strongly agree,5 – Strongly disagree,5 – Strongly disagree
79,germany.csv,Retired,,,,,,,,Female,0,2,2,2,2,3,1 - Strongly agree,1 - Strongly agree
79,germany.csv,Retired,,,,,,,,Male,0,1,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,2,1 - Strongly agree,1 - Strongly agree
79,germany.csv,Retired,,,,,,,,Male,0,2,1 - Strongly agree,1 - Strongly agree,3,2,2,1 - Strongly agree
79,germany.csv,Retired,,,,,,,,Male,0,2,2,1 - Strongly agree,2,1 - Strongly agree,2,1 - Strongly agree
79,germany.csv,Retired,,,,,,,,Male,0,2,2,2,4,4,2,2
79,germany.csv,Retired,,,,,,,,Male,0,2,5 – Strongly disagree,5 – Strongly disagree,5 – Strongly disagree,1 - Strongly agree,3,5 – Strongly disagree
79,germany.csv,Retired,,,,,,,,Male,0,3,1 - Strongly agree,1 - Strongly agree,3,5 – Strongly disagree,1 - Strongly agree,1 - Strongly agree
79,germany.csv,Unemployed,,,,,,,,Male,0,2,2,4,2,1 - Strongly agree,2,3
79,israel.csv,,,,,,,,,Male,,,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree,1 - Strongly agree
